salary_usd,Log_Salary,years_experience,Experience_Scaled,AI_Skill_Requirement,Industry_Automotive,Industry_Consulting,Industry_Education,Industry_Energy,Industry_Finance,Industry_Gaming,Industry_Government,Industry_Healthcare,Industry_Manufacturing,Industry_Media,Industry_Real Estate,Industry_Retail,Industry_Technology,Industry_Telecommunications,Industry_Transportation
36995,10.518538047359652,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
193149,12.171217190757702,15,0.7894736842105263,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88722,11.393263164601542,3,0.1578947368421052,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
145098,11.885164655179766,8,0.4210526315789473,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
83381,11.33117574464663,3,0.1578947368421052,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46591,10.749162668413938,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
99604,11.508957603408843,11,0.5789473684210527,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
262339,12.47739283951465,12,0.631578947368421,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
58899,10.98357939156686,1,0.0526315789473684,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
109939,11.607680945502809,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32587,10.391668714817564,0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
102069,11.53340433415155,2,0.1052631578947368,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
153376,11.940647701959358,12,0.631578947368421,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
92574,11.43576360367108,1,0.0526315789473684,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
92858,11.438826723543134,6,0.3157894736842105,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
84172,11.340617603358512,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
66601,11.106474871430772,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
99818,11.51110380675796,6,0.3157894736842105,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
96240,11.47460035064856,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
72389,11.189809633129055,2,0.1052631578947368,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
118570,11.683258782452116,8,0.4210526315789473,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
56276,10.938023435497104,3,0.1578947368421052,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
93369,11.444314663342436,13,0.6842105263157895,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
115634,11.658185309623358,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
215782,12.28202391776198,13,0.6842105263157895,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
110858,11.616005382038914,4,0.2105263157894736,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
77926,11.2635149374053,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115976,11.661138552130732,12,0.631578947368421,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71134,11.17232070120899,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
63231,11.054549966205157,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
96419,11.476458556613569,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
221235,12.306980763961713,13,0.6842105263157895,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
213785,12.272726116084694,13,0.6842105263157895,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59378,10.99167906637632,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
61374,11.024741571685064,1,0.0526315789473684,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
77579,11.2590520509908,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
61122,11.02062714581812,0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53318,10.884029264211806,3,0.1578947368421052,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
182747,12.11585796160861,15,0.7894736842105263,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
138496,11.838596723326043,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
79744,11.28657678270707,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
133437,11.801384735325462,13,0.6842105263157895,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90174,11.409496416162147,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
87820,11.383044544115709,7,0.3684210526315789,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
66990,11.112298633502313,3,0.1578947368421052,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
122069,11.71234173760932,6,0.3157894736842105,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56318,10.938769478837743,1,0.0526315789473684,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
45830,10.73269417750317,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
70207,11.159203300142398,1,0.0526315789473684,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
84101,11.339773736496769,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
57591,10.96112158447568,1,0.0526315789473684,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
45158,10.717922730303274,1,0.0526315789473684,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
132585,11.794979228163156,12,0.631578947368421,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
99055,11.503430530408426,2,0.1052631578947368,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
212847,12.268328876724272,9,0.4736842105263157,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
135102,11.813785327687714,17,0.8947368421052632,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
63685,11.06170433502386,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
122593,11.716625204606236,7,0.3684210526315789,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
107056,11.581107341022598,4,0.2105263157894736,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
53318,10.884029264211806,0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90704,11.415356736564084,1,0.0526315789473684,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
125671,11.741422659926142,7,0.3684210526315789,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
62031,11.03538953906888,4,0.2105263157894736,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
171375,12.051609416864617,17,0.8947368421052632,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69220,11.145045117189335,2,0.1052631578947368,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
80383,11.29455799002381,0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
175527,12.075548156208798,6,0.3157894736842105,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
141125,11.857401301451963,14,0.7368421052631579,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
305621,12.630101051191064,19,1.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
187599,12.142061985049647,11,0.5789473684210527,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33959,10.43290919358419,1,0.0526315789473684,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
229855,12.345203954315156,16,0.8421052631578947,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
85361,11.354644600996048,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
80376,11.29447090314215,5,0.2631578947368421,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45147,10.717679111454828,0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
46236,10.741513994414158,4,0.2105263157894736,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
72594,11.192637552769533,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
119767,11.693303467619163,5,0.2631578947368421,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
141385,11.859241944780736,15,0.7894736842105263,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
231393,12.351872842635926,12,0.631578947368421,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58405,10.975156781589796,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60440,11.009406416386676,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
195647,12.184067294017291,9,0.4736842105263157,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
298418,12.606250467208278,12,0.631578947368421,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
182777,12.116022109517187,6,0.3157894736842105,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
87006,11.37373236077595,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
69827,11.153776033439335,1,0.0526315789473684,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
206945,12.240208336459787,12,0.631578947368421,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
99795,11.510873360844098,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
114667,11.649787554659945,4,0.2105263157894736,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
128576,11.764275448174606,4,0.2105263157894736,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60097,11.003715202472089,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
101978,11.53251238272827,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
353726,12.776277881115073,13,0.6842105263157895,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
95186,11.463588151141716,18,0.9473684210526316,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
133855,11.80451240349922,8,0.4210526315789473,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
162221,11.99671488207334,9,0.4736842105263157,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
124709,11.733738302279484,19,1.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
58778,10.981522914215407,0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59227,10.989132797979812,3,0.1578947368421052,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
191741,12.163900782013236,11,0.5789473684210527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
125762,11.742146510844464,14,0.7368421052631579,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100678,11.519682584133388,4,0.2105263157894736,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117568,11.674772168574798,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
134632,11.810300409392909,17,0.8947368421052632,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
106560,11.576463485774216,2,0.1052631578947368,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
94044,11.451518036840865,1,0.0526315789473684,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
79076,11.278164694315828,6,0.3157894736842105,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
198743,12.199767811770547,19,1.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
97175,11.484268755720423,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
64832,11.079554587608357,2,0.1052631578947368,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
143835,11.876422088255891,5,0.2631578947368421,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
181246,12.10761050350788,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46950,10.75683848463641,2,0.1052631578947368,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
84808,11.348145156952931,7,0.3684210526315789,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
153304,11.940178157148331,7,0.3684210526315789,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
187668,12.142429723224216,14,0.7368421052631579,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
72769,11.195045319320093,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
222757,12.313836770204048,10,0.5263157894736842,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
160302,11.984814815126176,11,0.5789473684210527,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
78913,11.2761012587876,2,0.1052631578947368,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
226519,12.330584105596772,18,0.9473684210526316,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
175559,12.07573044772762,8,0.4210526315789473,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
141569,11.860542509720169,6,0.3157894736842105,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
164894,12.01305812219742,7,0.3684210526315789,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
88878,11.395019921810109,4,0.2105263157894736,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
101624,11.529035006703296,6,0.3157894736842105,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
84728,11.347201404523505,3,0.1578947368421052,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
97260,11.485143083957777,17,0.8947368421052632,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
69936,11.155335817103095,4,0.2105263157894736,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
75400,11.230562553996048,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
107195,11.582404884740033,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
75537,11.232377881419048,8,0.4210526315789473,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
109409,11.6028484324967,2,0.1052631578947368,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
49641,10.812572384159957,0,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60830,11.015838367314752,0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48516,10.789648919428773,1,0.0526315789473684,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98740,11.500245411812854,9,0.4736842105263157,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109279,11.601659523957478,12,0.631578947368421,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
103692,11.5491802456294,2,0.1052631578947368,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
110492,11.612698399129023,3,0.1578947368421052,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
226973,12.332586346658015,10,0.5263157894736842,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171987,12.055174171543824,6,0.3157894736842105,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
173054,12.061358963503082,6,0.3157894736842105,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
73669,11.207337365538308,2,0.1052631578947368,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
98984,11.502713499893812,2,0.1052631578947368,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
101933,11.53207101369246,2,0.1052631578947368,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
107603,11.586203807362043,6,0.3157894736842105,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
116150,11.662637738198557,7,0.3684210526315789,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
170702,12.047674625175524,13,0.6842105263157895,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
149281,11.91358571487974,14,0.7368421052631579,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
43707,10.685263551322103,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
85131,11.35194652554939,4,0.2105263157894736,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
85625,11.357732575564526,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
127955,11.75943391858917,6,0.3157894736842105,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53707,10.89129862581914,0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
152266,11.93338427036253,12,0.631578947368421,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
104315,11.555170446563974,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49234,10.804339720721092,2,0.1052631578947368,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
104397,11.555956218385615,8,0.4210526315789473,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
117198,11.671620091133027,8,0.4210526315789473,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
63395,11.057140272962048,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77545,11.258613691993553,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
161796,11.994091561422074,9,0.4736842105263157,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
217701,12.290877840689353,10,0.5263157894736842,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
128702,11.765254933479014,8,0.4210526315789473,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
63866,11.064542417382944,0,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
171813,12.054161955052512,8,0.4210526315789473,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
138694,11.84002534653522,19,1.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
130454,11.778775953184075,2,0.1052631578947368,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
145190,11.885798508477734,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47965,10.778226857252047,4,0.2105263157894736,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
61289,11.023355660471326,0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
73637,11.206902895788218,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
64826,11.079462036435205,0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
146600,11.895463068434688,18,0.9473684210526316,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
172271,12.056824097264805,9,0.4736842105263157,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
156725,11.96224795614217,19,1.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
94680,11.45825806362792,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
92035,11.429924218466825,6,0.3157894736842105,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
77042,11.252106006675016,6,0.3157894736842105,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
272652,12.515951535739005,19,1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117510,11.674278715327986,2,0.1052631578947368,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
80985,11.302019231320497,0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
61352,11.024383049444696,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
77636,11.259786516120618,5,0.2631578947368421,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
214326,12.27525349934734,6,0.3157894736842105,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
71473,11.177075034987192,4,0.2105263157894736,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
48920,10.797941589801107,2,0.1052631578947368,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
63273,11.055213976853723,4,0.2105263157894736,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
134087,11.80624412199037,12,0.631578947368421,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
142446,11.866718259503722,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
159755,11.98139667065452,9,0.4736842105263157,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
188034,12.144378076524331,13,0.6842105263157895,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125153,11.737292267807131,9,0.4736842105263157,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
146076,11.891882313197597,11,0.5789473684210527,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
140113,11.85020451888396,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
73269,11.201892878910195,0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103806,11.550279051511575,3,0.1578947368421052,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
103370,11.54607006356253,7,0.3684210526315789,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
142657,11.868198426590869,13,0.6842105263157895,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
291226,12.58185487703322,10,0.5263157894736842,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
65226,11.085613441432056,0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
108886,11.598056742346348,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
271344,12.51114266758318,17,0.8947368421052632,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171571,12.052752454085288,7,0.3684210526315789,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
82918,11.325607446625453,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
136651,11.825185509295045,17,0.8947368421052632,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
237637,12.378499578252642,17,0.8947368421052632,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
59160,10.988000916824737,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49162,10.802876246334929,0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
83663,11.334552103784286,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35782,10.485200252649769,0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
115383,11.6560123085129,8,0.4210526315789473,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
54121,10.89897755957152,1,0.0526315789473684,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135272,11.815042845218263,17,0.8947368421052632,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
46323,10.743393876988971,0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
70013,11.156436218074449,2,0.1052631578947368,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
97749,11.490158247616256,3,0.1578947368421052,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
137427,11.830848146015722,7,0.3684210526315789,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
160234,11.984390525804413,15,0.7894736842105263,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
286216,12.564502049503428,12,0.631578947368421,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
80478,11.295739134130145,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
144224,11.879122925490377,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
151942,11.931254148061274,7,0.3684210526315789,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
81319,11.306134970568788,0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
259184,12.46529351315992,18,0.9473684210526316,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105668,11.568057382408227,11,0.5789473684210527,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
223289,12.316222175531138,14,0.7368421052631579,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
62692,11.04598912677396,4,0.2105263157894736,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
70084,11.157449801606978,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
69418,11.147901478859588,1,0.0526315789473684,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
153083,11.938735536943636,11,0.5789473684210527,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
201269,12.21239760076236,15,0.7894736842105263,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
148214,11.906412454318977,19,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
97454,11.487135750783924,4,0.2105263157894736,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
130864,11.781913894974757,7,0.3684210526315789,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
137934,11.834530588866569,9,0.4736842105263157,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
313205,12.65461320721146,12,0.631578947368421,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
83357,11.330887867855909,4,0.2105263157894736,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
109917,11.607480814507309,9,0.4736842105263157,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
115301,11.655301379246426,6,0.3157894736842105,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53116,10.88023348011022,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
46556,10.748411168061867,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
160078,11.983416475426443,5,0.2631578947368421,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
111371,11.620622249425582,18,0.9473684210526316,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
64072,11.06776273000352,0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120586,11.700118470301204,19,1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182856,12.116454236820957,12,0.631578947368421,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
43117,10.671672629878689,1,0.0526315789473684,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
148848,11.91068093000834,6,0.3157894736842105,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
49630,10.812350768581489,0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
112595,11.63155258872844,2,0.1052631578947368,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49185,10.803343977946858,1,0.0526315789473684,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
87531,11.379748295315627,3,0.1578947368421052,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
139122,11.843106525003035,12,0.631578947368421,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
162476,11.998285577536654,17,0.8947368421052632,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
106583,11.576679303324774,1,0.0526315789473684,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
160883,11.988432671711758,14,0.7368421052631579,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
138000,11.83500896413934,11,0.5789473684210527,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
